t,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40
232,-0.197110223,-0.45661398,-0.570225833,0.596883753,-0.311620796,-0.393556974,0.585529436,1.03532074,2.461202001,-0.465858883,-1.085898664,0.971612958,-0.460935037,0.495631671,-0.372936055,0.373582337,0.062392584,0.229025766,-1.034570567,1.987042448,1.641229547,-1.83882753,-0.29886979,-2.971751325,0.60845733,0.07298175,-0.649416095,1.577371668,-0.002078735,1.17869421,0.685135626,-0.149153555,-0.689868823,1.848689539,-0.098367124,0.42591527,-0.95602778,0.352197298,0.455339412,-1.442136748
233,-1.501466189,1.375090633,-1.112960329,1.080283381,-1.631493813,-0.177287885,-0.059245561,0.927354598,-0.272920748,-0.880729345,-0.349891782,-0.57928545,1.453533178,-0.944288906,0.342057197,0.211190983,0.450225757,0.51405683,0.568450529,0.599345662,0.87128056,0.89184359,-1.072190124,0.528331052,-0.010676847,0.10283209,-0.043866771,-0.572395561,-0.964681193,-0.568103668,0.250211427,0.741094281,-0.767499767,-0.480942959,0.171117167,1.292683256,1.188581763,-0.512153147,0.949164978,-1.198697667
234,-1.124366936,0.416890967,-1.057628103,0.525584912,0.126866394,-1.653909963,-0.024792334,0.200582506,-0.553746978,-0.973553295,-0.580987809,-0.190212235,-1.470665169,-1.060072307,-1.326898626,-1.324517293,0.509079053,-0.239126603,0.442910365,-1.4141915,2.177146727,0.138813892,-0.662429185,0.542561993,-1.085960289,-0.125037765,1.117689564,-1.63917796,-1.077759632,0.39779475,0.954960947,-0.104281758,0.733530764,-0.414039452,-0.692616809,1.099950811,-0.704180377,-0.670205737,1.360451703,1.281655855
235,-1.594065063,-0.815047726,-1.25812053,1.00661005,0.209435145,-1.187971606,-0.453792516,1.130545734,0.164813476,1.182996908,-0.1419995,2.019954835,-1.059733705,-2.338452506,-1.363808323,-1.04562884,3.163460163,0.395127558,-0.519276146,0.002829892,1.710507418,0.655498054,-0.560484529,0.457187138,-0.251865241,-0.66762258,1.221813342,1.670476799,-1.994212839,2.711042889,-0.179707791,-1.49356676,-0.172853051,0.044185,-0.203088017,1.590222499,1.605990853,1.790102858,-0.04360905,0.430131389
236,-1.054417448,0.983848798,-0.531707802,0.448502481,0.26904903,-1.184630979,0.26006379,0.561117638,0.02270675,-0.811004647,-1.10279829,0.300538182,0.288791805,0.852807949,0.86590532,0.517540234,3.59007522,-1.138943216,1.430512777,1.163988736,-0.102974575,-0.208579898,-1.128076512,1.051732269,-0.033636129,0.110864278,-1.222711656,0.410342296,-0.339084612,-2.276210611,-1.088738086,1.240769647,-0.576002438,0.307448767,-1.695969912,0.161306122,-1.704540353,-0.499738708,-1.709436315,-0.396368153
237,-1.617158541,1.043322284,-0.236963638,0.375694802,-0.634525405,-0.529389052,0.071923842,-0.606497976,0.20288096,-1.209065391,-0.499022122,1.184476948,0.34141753,-1.1750144,1.422778845,0.033110921,-0.373208988,1.588469459,1.248897786,-0.544752897,-1.982347741,-0.481182989,0.675154586,2.26267761,-0.057119787,-0.345058366,-0.133347665,1.364106719,0.654024811,-0.25190268,0.161254167,-0.019219358,1.188674839,0.551055641,1.827931267,0.544879068,0.797859147,1.207668122,-1.046823888,-0.69792937
238,0.884775861,0.34515118,-1.422745104,-0.054220022,-0.529128358,-0.764286227,-0.353016342,0.259629952,-0.333437639,-0.83668724,-0.3477333,0.123404329,-1.310152334,0.41364687,-0.434616922,0.259123396,1.213167429,1.152142825,-1.513578051,-0.013614618,0.335258998,0.169151839,-1.962662056,0.157015907,0.67564461,2.170939741,-0.29315242,0.533591232,2.232497241,0.264751634,-1.606315859,1.244554493,-0.678325163,0.744476388,-1.012129409,0.863604699,-0.26326159,-1.141871836,0.708448637,-1.007333355
239,2.008449308,-0.745455991,-0.321420276,-1.093539056,0.353747041,-2.397295214,1.953519345,0.14901497,-1.06854258,-1.005833893,1.050312284,0.084525124,-0.714738316,0.315083117,-0.809095741,1.303482976,-0.023114837,0.211703943,1.100242696,-1.06455205,-2.31143683,-0.02954377,-0.41817092,0.65406174,0.796239359,0.74213322,1.333250598,-1.728338175,0.286543721,-0.127528983,-0.605558426,0.748410061,-0.943699214,1.22136462,0.128111855,1.689961883,-1.407248258,1.763810679,-0.22793007,0.93152553
240,1.696075724,-0.077207532,0.9727009,-0.238246807,-1.726307706,-1.380613609,-1.196801765,-0.798973797,1.029611463,1.808293483,1.217190936,0.291798235,0.060552882,-0.152882621,0.594631766,-0.975694026,0.490633328,-0.468593677,0.701763093,-0.510608205,0.012775277,1.407821884,0.161602351,-0.058821086,1.045799829,-0.891462309,-1.03323503,-0.8281958,0.182234405,0.465072079,-2.129646951,-0.620919061,-0.322322541,-1.05654712,-0.378786652,2.585109269,-0.301905933,1.255779968,-2.169976328,1.038292809
241,1.439990325,1.607908958,1.231101119,0.612119083,-0.105623559,-2.201133249,2.158893041,-1.049883684,0.439357107,-0.103867816,1.575034082,0.108960982,0.546901449,-0.299520206,0.302899008,0.700648691,-0.548760834,-0.073730879,-0.349809302,-0.08319009,0.564714466,0.452667771,-0.247956513,-0.530513745,0.96093147,0.77654294,-0.552665091,0.106552041,1.167319702,-0.031405688,1.61198582,0.26458846,1.911339532,-0.006890678,0.941459974,1.737808058,-0.65045598,-0.396714801,-1.304433845,0.497291108
242,-0.443488188,0.34250055,0.741911874,-3.358807427,0.217848037,0.504682979,-1.374965241,1.644401266,-2.008661585,-2.235278639,0.243984863,0.140085344,-2.925001969,-1.204850209,0.193760976,0.563618137,0.022483885,-0.874424432,-0.777258489,0.26991378,1.533935677,-0.97575597,-1.149727316,-0.953985429,-1.929021903,-1.657558231,-1.824092475,0.335662363,1.443184802,0.17393967,-0.48544168,2.213098151,0.47319893,0.218831551,-1.017315727,0.786185124,1.827140181,0.432739338,0.003147551,-0.825128366
243,-1.774051395,0.875235039,1.215673114,-2.579911936,0.195556586,-0.324125584,-0.59540391,1.380502035,-1.906131941,0.421929369,0.542654203,1.115479448,0.262063446,0.857854373,-0.536578153,0.871615978,1.219161597,0.264339502,0.137976993,0.008341224,0.259962064,-0.78386264,-0.064418074,-0.103518753,-1.668374301,0.054849641,2.17354618,0.98964854,-0.738102745,0.37952881,-0.892988569,0.932436647,0.634156257,-1.255755746,-0.069548944,0.866997729,0.994876241,-0.747503824,-0.353112365,-0.669414587
244,-2.282997099,-2.152715539,1.262465073,0.054431525,0.316115373,-0.591268432,0.351457834,-0.689281594,-0.159988407,2.42991566,1.225431295,-1.144228908,0.736611449,-1.207470224,-1.648301481,-0.549807075,-0.850654265,0.346383301,1.560172155,-0.347493466,0.122909291,1.92507328,1.511487932,-0.617084277,0.418938248,0.210763304,0.821274986,-0.590516846,-1.163432506,0.633496966,-0.802934596,0.73174994,-0.257541547,0.496281442,0.058916717,-0.974038942,-0.291029923,-0.097403141,0.01512916,1.023962522
245,-0.58652542,-1.393696012,0.092202117,0.399320266,1.276189952,1.707320513,0.16755188,-0.864179961,1.00568255,0.941294142,-0.383465747,0.714480244,-0.463481713,0.130443961,0.25108865,0.719035792,-0.697947389,-1.202860532,-0.068467713,0.159834634,-2.148112416,-0.598643466,-0.441548473,2.106422394,1.306316966,-0.121988269,-2.334970694,-1.947150239,-1.145351484,0.581532644,-0.763535836,-1.677041562,1.56240254,-1.347176626,0.502627703,-1.224622065,0.479444207,-0.313451271,-0.060589782,-1.430338726
246,0.211750058,0.20991656,1.290024858,-0.733417196,-0.763793748,0.730191912,0.94841141,0.59882685,-2.179070869,-1.025678231,-0.388255762,-0.42174053,0.840364386,-2.193182796,0.553530083,-0.370719402,1.216211444,0.048695826,-0.568237263,-0.746676389,0.66262946,0.235606828,-0.8862297,-1.91506495,-0.183293503,0.771156373,-0.212579802,1.097055431,-2.108483449,-1.168117329,0.203717809,-0.719786169,-1.626764911,-0.050463881,-0.493609969,-0.900396892,-0.500625,-0.199748841,0.025999676,0.642274493
247,1.290292121,0.70596991,1.316419563,-0.60588698,-0.142354673,0.224893235,0.981440361,-0.300229731,0.072474286,0.479061515,0.62287219,0.642582723,0.761098828,0.916286621,1.641251164,0.513268561,-0.601547463,0.738745418,-0.68629262,0.897926258,-1.419873508,-0.187980802,1.212653183,0.461884589,0.131604564,0.355544424,1.292366296,1.721247569,-0.650858187,0.534772376,2.327526914,-0.045501736,-0.911771981,0.321346322,0.953076845,-1.202119269,2.315600715,3.778071259,1.332783003,-0.595429114
248,0.724207533,-0.412607191,1.143666785,-1.062561129,-0.657742671,0.654840986,-0.323809008,0.146818437,0.620276482,0.562631725,1.924356176,-0.178528884,0.148734943,-1.538412183,-0.9238688,0.071794681,0.242374574,-0.317921727,1.570483579,-2.60855394,0.339539686,-1.394718581,-1.270548963,0.311645523,-0.630782709,-0.784727614,1.977891834,-1.151420771,0.302226102,1.389559533,2.180126066,-1.820252055,-0.818771821,-0.275211288,-0.33026995,-0.713356884,-0.138639978,0.540266677,0.724720451,-1.051963047
249,-1.76374259,0.4696709,-0.846728002,-0.753691084,-0.612907239,0.726077909,-1.594589509,1.361607904,-0.782111032,-1.435604412,-0.99023567,-1.843973875,-1.884522297,3.804558791,-0.6607022,-0.911198275,0.358749318,-0.760560174,1.079719303,-1.203323294,0.13897403,1.311847368,0.392421563,1.562049028,0.17920181,-2.993950315,-0.85542682,0.634033006,0.439602582,-1.462105088,0.110745766,1.046244109,0.117478413,0.244812733,-1.468136702,1.920689188,0.975213475,0.709338558,-0.880789805,1.688788136
250,-2.629597458,1.52960581,0.275979073,-0.669556813,1.523747633,0.781078178,-0.348271065,1.752145152,-0.169286328,0.12111516,0.131553045,-1.117900759,1.420698417,-1.990775226,0.514924418,0.687173666,-1.001671956,2.560176323,-0.756753891,1.971403454,-2.097650948,0.776297635,0.294391775,-0.605807546,-0.928850606,-0.70003312,-0.162727609,-0.231570645,0.131377143,3.39375286,-1.57406862,-0.149096852,0.218799868,-0.855774821,0.66437725,-0.421206555,-0.304690687,-1.220206089,0.33031788,-0.077348291
251,-0.70599572,-0.366685709,-0.551813461,0.306216188,-0.105007959,0.412602186,-0.601088442,-0.49300261,-1.356126979,0.096404836,0.678651462,-0.409550745,0.697782247,2.362336878,0.459753249,3.536699194,1.128755754,-0.810250954,-0.618283973,-1.257625063,0.219754996,1.2102202,-1.186197707,-0.535581762,1.133944191,-0.553303704,-0.502352019,0.608953342,1.156619465,-0.644082474,-1.554622095,3.006007452,-1.0915085,0.185912252,-0.765597122,-1.006111885,1.112079038,-0.432238153,-1.327301138,-1.063318905
252,1.891052304,-0.795745348,-0.670954313,-0.855967266,0.89353952,0.164993021,1.07492496,-0.983281211,-0.279091588,0.819006872,1.643931603,-1.330493928,-2.262520483,-1.968000051,-1.035232538,-1.638444236,-2.607058192,1.589927606,1.091848135,-1.040688748,1.88919198,-1.537555632,1.65724911,-1.107572291,-0.584390771,0.357823695,-0.58130143,0.874904974,-1.385928651,-0.783253587,-2.823789234,-1.139023653,0.940504457,-0.73442989,1.94818985,-1.977573138,-1.112676896,-0.806954704,-1.060764034,-0.268161992
253,2.277272412,-0.389701914,-1.279769458,0.474844487,1.15271557,0.895726834,-0.251478668,0.322457854,2.598236817,0.506832444,0.624379156,-0.197721864,0.003138898,0.731132519,-1.464280294,0.569478878,0.429890832,0.374248055,0.821357652,0.412016832,-0.633646559,-1.147782643,-1.080743873,1.329162142,-1.933626505,-0.073577094,-0.292974621,1.996732388,0.45257113,-0.604664165,-0.680879211,0.290970211,0.361617552,0.037674965,-0.015942984,-2.101255931,0.607811724,0.809884289,1.347438549,1.967692108
254,1.871300983,1.169526529,0.341074553,-0.725499946,-2.803388908,-1.045383219,-0.762072996,-1.327107259,-0.950875689,0.462733409,-0.870100324,-0.384413019,-0.083846686,-0.576988055,0.858158497,1.41202646,0.185581938,-2.053454794,1.057756437,0.00057194,-0.225699926,1.229457409,1.083725148,0.843780442,-1.512286693,0.375465356,1.442279122,-0.370527099,0.062886601,0.687742727,0.138628858,-1.31673301,-1.255334946,0.052815692,0.93741934,0.232235157,1.814667619,1.368798425,2.136092849,-0.299802896
255,-1.199937112,-0.168070854,-2.307618977,-0.384970315,0.376258059,-0.506638486,0.136795654,-1.591323831,-1.809271827,-0.244721823,-0.253808396,-0.163048065,-0.713541359,-0.623122531,-0.220681014,0.118106592,1.378778579,2.477115531,-1.567228991,-1.538922794,-1.26157153,0.581773724,0.269424777,-1.584341025,0.874367982,-0.476691765,-1.812735084,0.084620443,0.060682533,0.088566623,0.727211009,1.551769208,1.787890451,-0.834412158,-1.03661881,-1.161038991,-0.764785211,3.568238324,0.379319962,-1.625540081
256,-3.07154437,-1.712768759,0.476936183,0.337557914,-1.255608261,0.844051941,-0.811060286,1.815057006,-0.136219887,-1.848188144,0.536499741,0.72591389,-0.841961285,0.076150535,1.407823919,-1.124256306,0.370526707,-1.471478759,0.235670681,-2.220942319,-0.911510262,0.578468809,-0.813694776,0.316784189,-1.082738144,0.530002966,2.012424674,-2.169709427,-1.117549924,0.263790434,0.485268015,-0.96678547,-0.421607742,-0.420450706,0.940610423,-0.617943586,0.009422863,0.286927524,0.242326777,-1.017260106
257,-2.099929604,-0.561676883,0.898651716,-1.064891818,-0.212590121,-0.305473389,-0.534980368,1.171149888,1.157888312,0.509478382,2.017974608,0.826235664,-0.164516776,-1.277990233,0.701885034,-0.034856519,0.677113837,0.942180651,0.756375345,-0.536695234,-1.434831369,-0.700112445,0.188275201,-0.249268947,-1.431525182,-1.852950851,1.972956298,1.457403164,-1.045207831,1.539034485,-0.056915974,0.598904759,-0.738528433,-0.11591273,-0.400069681,-0.051785258,-0.726201165,2.4472447,-0.36276362,-0.145429396
258,-0.308899616,-0.804407774,0.588293501,-0.569584386,0.408114141,-0.160523204,-0.150181134,-0.393868999,-1.059689892,0.344137079,0.535611108,0.516601305,1.026653638,1.145964791,-1.736331392,0.544363586,-0.065736907,-0.867825321,-0.990785654,0.873560394,-0.213121907,1.507543843,0.42207333,-1.570768662,-0.056093625,0.047910284,-1.067400081,3.025370575,-0.841324199,-0.516778171,1.845423413,-1.699629113,-0.699139999,-0.199937321,-0.145605607,1.39409614,1.479465605,-2.550815411,-1.793960806,1.992293614
259,0.25442188,1.632454592,-2.250982718,-1.343883531,-1.144818769,0.639396756,0.130011428,0.145300674,-0.59490355,-0.712637201,0.924713951,1.161671092,-0.20972748,-0.727695518,-0.183421756,-1.059530837,-0.345683602,0.309865161,0.268472544,0.647409422,0.093751804,-1.136840673,0.277190877,0.022289687,-0.128174847,-1.551459479,-1.037928167,-1.149700857,0.242226664,0.116901948,1.827089126,-0.846787975,0.811474663,-0.708242369,0.079435418,1.723531575,-0.504762489,0.835285298,-0.374830559,0.053358458
260,-0.390295851,-1.090122935,2.076045636,-1.367894962,0.420012261,1.062326505,-0.279547951,0.004774619,1.190678312,0.370436353,0.821413663,1.565583187,-0.381744025,0.936005339,1.031421,-0.702516586,0.320656545,-0.323695613,-0.558083157,-0.11881068,-0.887115282,-2.294661123,0.882126355,0.618137729,1.181290483,1.295512837,-0.07321601,-0.030735787,0.377610124,0.561172112,1.632013887,-1.019223343,-1.267962027,0.459521944,-0.859333654,0.478209387,-0.660356317,-1.420450437,-0.052700102,-0.91447446
261,0.564503883,-1.520860932,-2.794326351,1.198808388,1.088157288,0.469608573,-0.455298973,-0.947260098,-0.218566345,0.340457564,2.239794079,0.661787012,-0.362343651,-2.895278609,0.934642676,0.644306524,0.261634522,-0.763917939,-1.3407223,1.597120863,-2.776299236,-0.057742139,-0.647946009,1.987817156,-0.468177033,-1.077057261,0.815560647,0.428506556,0.934127247,-0.6468886,0.395230655,-0.078306869,0.543617821,1.24936466,2.034446682,-0.192055223,-0.230094517,1.257116895,-1.200621594,-0.163021953
262,-2.246945503,0.644101417,1.61086677,1.846187324,-2.489993655,-0.433519067,0.322377104,1.631102086,-0.316378222,1.72124086,1.327659768,2.021958388,1.821657447,1.189330712,0.025214437,-0.427244809,-0.722702013,1.850151903,-0.581332532,-0.605350356,0.962786033,1.488161678,1.34036966,-1.081553853,0.460248753,1.679612602,1.217598048,-1.327282371,-0.216780011,0.06365709,-2.352657799,0.525485198,-1.264450325,-0.147849763,-2.056375617,-0.261042178,-1.585178988,-0.876246784,-1.16743526,-1.350709476
263,-3.218650364,1.132805798,0.531948273,0.907176566,1.346951279,0.503310944,1.002107536,1.532835603,0.896781493,-0.430236143,0.77338222,0.714573837,-0.281038987,-2.884866758,-0.486002,-2.372865768,0.036268311,-1.414576689,1.171186851,2.485525789,0.698010252,-0.199271349,-0.126533114,-0.361751097,0.406197765,0.28213627,-1.853999908,-1.472775838,1.145516243,-1.191219359,-0.32275653,0.161339435,0.369314593,0.331417497,2.057417444,-1.412711955,-0.141026317,1.840306026,0.091821511,-0.249963639
264,-1.838330862,-0.101944446,-0.7731373,1.396334892,0.387298107,-1.40718772,-0.3803123,-0.302221204,-0.479835911,-1.922965904,1.32174315,1.528050254,1.553920248,2.935349998,0.640507779,2.179777134,-0.9092179,2.006572062,-1.555892231,-0.13044947,-0.972350569,0.354149267,-0.714036226,0.511375336,0.486508361,0.558243988,2.164346857,0.432484226,-0.097647231,0.000617689,-2.808211632,0.60481005,0.763826007,0.914069264,-2.155888241,-0.158671732,-2.018073626,-0.219272508,1.179749296,0.778157812
265,0.72792194,-0.450708409,-0.586462731,-0.746043633,-0.791289068,-0.462837525,1.331945232,1.024788469,0.748909103,-0.239527947,0.339038397,-0.09413944,0.118758028,-3.025844317,0.623023896,0.122403979,0.347186255,0.365798931,-0.48665323,1.809143076,0.258992547,-0.327074406,0.562410271,1.225454323,0.535758802,0.228245189,1.880059022,1.63318299,0.824334019,0.0798327,-0.001194919,-2.126207858,-0.810563044,-0.675377554,1.945656123,-0.651616253,0.280089101,1.813659263,1.931505085,0.314530214
266,3.145951088,-0.197598313,0.219876229,-0.847499256,-0.397338945,-0.434805095,-0.96362757,1.977222379,1.105683678,0.395840802,0.454806325,0.613991851,1.28099811,2.359631739,0.233272111,-1.262392255,-0.15189197,0.529701496,0.572324758,-0.233379739,1.766733644,0.043679678,-0.923899404,-1.456874451,-1.298576564,-1.28466097,-1.747551138,0.685358521,0.146485142,0.850631057,0.162146724,0.687349092,-1.827853803,-0.680079971,-0.401940555,0.969677762,-3.434419542,-0.456998418,1.086344323,0.246068929
267,1.749417031,0.028380134,-1.034530824,-0.060595002,0.550601851,-0.339461048,0.646626873,0.38957814,0.402029539,-0.592521778,0.763485807,-0.416341302,1.042661749,-3.540153104,-0.166718464,-0.953191236,0.069410017,0.797374589,1.972123489,2.498402839,-0.611239684,0.027597994,1.153457337,-0.007823076,-0.27670122,0.770746086,-0.952366764,-0.723422118,0.192954962,0.386254951,1.454626925,0.584149414,-0.656549398,0.953567845,-0.486054119,0.103896118,-1.17077631,2.650082918,-1.72562478,0.821569731
268,-1.74279947,-0.416300386,1.230095754,3.059651621,0.160535191,-0.219263429,-0.084625593,-1.240189993,0.532668196,-1.381317647,-0.451464603,-0.646692025,-2.124703955,1.334133161,1.005712695,0.871607935,1.153166418,0.37051756,-0.025518294,-0.071983644,-0.629392767,0.514794836,-1.147448699,-0.127900223,0.135393246,-0.228000451,0.490800182,-0.672639289,0.049543511,0.402641356,2.016271198,0.9232864,-1.579501477,1.05447463,1.920511733,2.127304104,-0.641964141,-1.860133521,-1.76599661,0.892899058
269,-1.983628582,0.287180006,-1.214717692,-0.424891766,0.117878273,0.447530344,0.701768965,1.374892171,-0.164259468,-0.614925797,-0.449456185,-0.438281161,0.863339964,-1.787399882,-2.047405721,1.063691878,0.873240329,-0.529222211,-1.510760738,0.938975423,0.11920955,-0.174910687,0.824022183,-0.181459553,0.273311449,-0.244256256,0.798161804,1.245784914,-0.62334771,0.181568474,-0.142663581,-0.492307304,0.151480837,-0.189972439,-1.000821608,1.15346129,-1.295627687,2.435930744,-0.248378811,-0.011969875
270,-2.073453561,0.324242176,0.407659824,-0.588168774,1.509288441,-1.185577811,0.914684191,0.723496193,-0.614049371,-0.069493063,-1.471962939,-1.317288866,0.344763326,0.909563412,0.513402222,-1.679259011,0.606232212,0.733585106,-0.78864861,0.953805296,0.838049756,-0.052390989,0.330402795,-0.098012336,-1.055067277,0.589305124,0.329664249,1.421588017,0.504665673,-0.293598731,0.832321511,-1.124163743,0.399270713,-0.909103442,-1.375632975,1.002953955,-0.163378184,-1.074880612,0.7818425,-1.860471517
